Al,Au,Co,Cu,Hf,In,Mn,Mo,Nb,Nd,Ni,Pd,Pt,Sc,Ta,Ti,V,Zr,Zn,composition,formula,Alloy System,avg_first_ion_en_divi_voro_coord,avg_first_ion_en,avg_voro_coord,dev_mol_vol,avg_atom_mass,avg_mol_vol,Delta,NiTiHfCu base,a0 (A),a (A),b (A),c (A),beta,Transformation,lambda1_calculated,lambda2_reported,lambda2_calculated,lambda2_combined,lambda3_calculated,lambda1lambda2lambda3,Hysteresis (C),Hysteresis (C) new,Ms (C),Mf (C),As (C),Af (C),Tc (C),Enthalphy AtoM (J/g),Enthalphy MtoA (J/g),Enthalphy avg (J/g),Density_reported(g/cm^3),Enthalphy AtoM (J/cm3),Enthalphy MtoA (J/cm3),Enthalphy avg (J/cm3),Ref 1,Ref 2,Ref 3,Total,Predicted_Lambda2,deformation_direction,deformation_type,LDT_transformation_strain
0,0,0,0,21.38,0,0,0,0,0,53.49,0,0,0,0,25.13,0,0,0,Hf21.38Ni53.49Ti25.13,Hf14415251400Ni36065098101Ti16943651435,NiTiHf,0.652800366,7.261635542,11.2461,2.655559191,81.58523876,9.072295,10.78,FALSE,3.1,3.01,4.09,4.91,104.76,B19prime,0.883578608,,0.932924753,0.932924753,1.190122187,0.981032423,40,42.5,177,161,206,217,190.25,14.2,14.3,14.25,,123.11,123.97,123.54,https://doi.org/10.1016/j.jallcom.2014.06.109,,,100,0.926,"[8, -8, -1]",compression,10.10288722
0,0,0,0,21.38,0,0,0,0,0,53.49,0,0,0,0,25.13,0,0,0,Hf21.38Ni53.49Ti25.13,Hf14415251400Ni36065098101Ti16943651435,NiTiHf,0.652800366,7.261635542,11.2461,2.655559191,81.58523876,9.072295,10.78,FALSE,3.1,3.01,4.09,4.91,104.76,B19prime,0.883578608,,0.932924753,0.932924753,1.190122187,0.981032423,40,42.5,177,161,206,217,190.25,14.2,14.3,14.25,,123.11,123.97,123.54,https://doi.org/10.1016/j.jallcom.2014.06.109,,,100,0.926,"[4, -4, 1]",tension,15.75261524
0,0,0,0,21.38,0,0,0,0,0,53.49,0,0,0,0,25.13,0,0,0,Hf21.38Ni53.49Ti25.13,Hf14415251400Ni36065098101Ti16943651435,NiTiHf,0.652800366,7.261635542,11.2461,2.655559191,81.58523876,9.072295,10.78,FALSE,3.1,3.01,4.09,4.91,104.76,B19prime,0.883578608,,0.932924753,0.932924753,1.190122187,0.981032423,40,42.5,177,161,206,217,190.25,14.2,14.3,14.25,,123.11,123.97,123.54,https://doi.org/10.1016/j.jallcom.2014.06.109,,,100,0.926,"[4, -4, 1]",compression,9.808465167
0,0,0,0,21.38,0,0,0,0,0,53.49,0,0,0,0,25.13,0,0,0,Hf21.38Ni53.49Ti25.13,Hf14415251400Ni36065098101Ti16943651435,NiTiHf,0.652800366,7.261635542,11.2461,2.655559191,81.58523876,9.072295,10.78,FALSE,3.1,3.01,4.09,4.91,104.76,B19prime,0.883578608,,0.932924753,0.932924753,1.190122187,0.981032423,40,42.5,177,161,206,217,190.25,14.2,14.3,14.25,,123.11,123.97,123.54,https://doi.org/10.1016/j.jallcom.2014.06.109,,,100,0.926,"[3, -3, 2]",tension,18.80205756
0,0,0,0,21.38,0,0,0,0,0,53.49,0,0,0,0,25.13,0,0,0,Hf21.38Ni53.49Ti25.13,Hf14415251400Ni36065098101Ti16943651435,NiTiHf,0.652800366,7.261635542,11.2461,2.655559191,81.58523876,9.072295,10.78,FALSE,3.1,3.01,4.09,4.91,104.76,B19prime,0.883578608,,0.932924753,0.932924753,1.190122187,0.981032423,40,42.5,177,161,206,217,190.25,14.2,14.3,14.25,,123.11,123.97,123.54,https://doi.org/10.1016/j.jallcom.2014.06.109,,,100,0.926,"[3, -3, 2]",compression,7.750108148
0,0,0,0,21.38,0,0,0,0,0,53.49,0,0,0,0,25.13,0,0,0,Hf21.38Ni53.49Ti25.13,Hf14415251400Ni36065098101Ti16943651435,NiTiHf,0.652800366,7.261635542,11.2461,2.655559191,81.58523876,9.072295,10.78,FALSE,3.1,3.01,4.09,4.91,104.76,B19prime,0.883578608,,0.932924753,0.932924753,1.190122187,0.981032423,40,42.5,177,161,206,217,190.25,14.2,14.3,14.25,,123.11,123.97,123.54,https://doi.org/10.1016/j.jallcom.2014.06.109,,,100,0.926,"[8, -8, 3]",tension,17.09539702
0,0,0,0,21.38,0,0,0,0,0,53.49,0,0,0,0,25.13,0,0,0,Hf21.38Ni53.49Ti25.13,Hf14415251400Ni36065098101Ti16943651435,NiTiHf,0.652800366,7.261635542,11.2461,2.655559191,81.58523876,9.072295,10.78,FALSE,3.1,3.01,4.09,4.91,104.76,B19prime,0.883578608,,0.932924753,0.932924753,1.190122187,0.981032423,40,42.5,177,161,206,217,190.25,14.2,14.3,14.25,,123.11,123.97,123.54,https://doi.org/10.1016/j.jallcom.2014.06.109,,,100,0.926,"[8, -8, 3]",compression,9.331524801
0,0,0,0,21.38,0,0,0,0,0,53.49,0,0,0,0,25.13,0,0,0,Hf21.38Ni53.49Ti25.13,Hf14415251400Ni36065098101Ti16943651435,NiTiHf,0.652800366,7.261635542,11.2461,2.655559191,81.58523876,9.072295,10.78,FALSE,3.1,3.01,4.09,4.91,104.76,B19prime,0.883578608,,0.932924753,0.932924753,1.190122187,0.981032423,40,42.5,177,161,206,217,190.25,14.2,14.3,14.25,,123.11,123.97,123.54,https://doi.org/10.1016/j.jallcom.2014.06.109,,,100,0.926,"[5, -5, 4]",tension,19.00661079
0,0,0,0,21.38,0,0,0,0,0,53.49,0,0,0,0,25.13,0,0,0,Hf21.38Ni53.49Ti25.13,Hf14415251400Ni36065098101Ti16943651435,NiTiHf,0.652800366,7.261635542,11.2461,2.655559191,81.58523876,9.072295,10.78,FALSE,3.1,3.01,4.09,4.91,104.76,B19prime,0.883578608,,0.932924753,0.932924753,1.190122187,0.981032423,40,42.5,177,161,206,217,190.25,14.2,14.3,14.25,,123.11,123.97,123.54,https://doi.org/10.1016/j.jallcom.2014.06.109,,,100,0.926,"[5, -5, 4]",compression,6.926758749
0,0,0,0,21.38,0,0,0,0,0,53.49,0,0,0,0,25.13,0,0,0,Hf21.38Ni53.49Ti25.13,Hf14415251400Ni36065098101Ti16943651435,NiTiHf,0.652800366,7.261635542,11.2461,2.655559191,81.58523876,9.072295,10.78,FALSE,3.1,3.01,4.09,4.91,104.76,B19prime,0.883578608,,0.932924753,0.932924753,1.190122187,0.981032423,40,42.5,177,161,206,217,190.25,14.2,14.3,14.25,,123.11,123.97,123.54,https://doi.org/10.1016/j.jallcom.2014.06.109,,,100,0.926,"[5, -5, 7]",tension,18.54760007
0,0,0,0,21.38,0,0,0,0,0,53.49,0,0,0,0,25.13,0,0,0,Hf21.38Ni53.49Ti25.13,Hf14415251400Ni36065098101Ti16943651435,NiTiHf,0.652800366,7.261635542,11.2461,2.655559191,81.58523876,9.072295,10.78,FALSE,3.1,3.01,4.09,4.91,104.76,B19prime,0.883578608,,0.932924753,0.932924753,1.190122187,0.981032423,40,42.5,177,161,206,217,190.25,14.2,14.3,14.25,,123.11,123.97,123.54,https://doi.org/10.1016/j.jallcom.2014.06.109,,,100,0.926,"[5, -5, 7]",compression,9.275804568
0,0,0,0,21.38,0,0,0,0,0,53.49,0,0,0,0,25.13,0,0,0,Hf21.38Ni53.49Ti25.13,Hf14415251400Ni36065098101Ti16943651435,NiTiHf,0.652800366,7.261635542,11.2461,2.655559191,81.58523876,9.072295,10.78,FALSE,3.1,3.01,4.09,4.91,104.76,B19prime,0.883578608,,0.932924753,0.932924753,1.190122187,0.981032423,40,42.5,177,161,206,217,190.25,14.2,14.3,14.25,,123.11,123.97,123.54,https://doi.org/10.1016/j.jallcom.2014.06.109,,,100,0.926,"[2, -2, 5]",tension,15.34393003
0,0,0,0,21.38,0,0,0,0,0,53.49,0,0,0,0,25.13,0,0,0,Hf21.38Ni53.49Ti25.13,Hf14415251400Ni36065098101Ti16943651435,NiTiHf,0.652800366,7.261635542,11.2461,2.655559191,81.58523876,9.072295,10.78,FALSE,3.1,3.01,4.09,4.91,104.76,B19prime,0.883578608,,0.932924753,0.932924753,1.190122187,0.981032423,40,42.5,177,161,206,217,190.25,14.2,14.3,14.25,,123.11,123.97,123.54,https://doi.org/10.1016/j.jallcom.2014.06.109,,,100,0.926,"[2, -2, 5]",compression,11.63458619
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[1, 1, 1]",tension,17.44663837
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[1, 1, 1]",compression,4.604841878
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[0, 1, 1]",tension,10.98949089
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[0, 1, 1]",compression,8.458416883
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[1, 1, 2]",tension,15.53254738
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[1, 1, 2]",compression,9.210982257
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[1, 4, 8]",tension,11.61831277
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[1, 4, 8]",compression,8.7159415
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[2, -2, -1]",tension,16.58056538
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[2, -2, -1]",compression,7.164557111
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[8, -8, -1]",tension,12.84605628
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[8, -8, -1]",compression,8.37113386
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[4, -4, 1]",tension,14.41809164
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[4, -4, 1]",compression,8.108389699
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[3, -3, 2]",tension,17.31144466
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[3, -3, 2]",compression,6.343654174
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[8, -8, 3]",tension,15.66612284
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[8, -8, 3]",compression,7.694588025
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[5, -5, 4]",tension,17.54681057
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[5, -5, 4]",compression,5.644736882
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[5, -5, 7]",tension,17.13122755
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[5, -5, 7]",compression,7.548195061
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[2, -2, 5]",tension,14.07369872
0,0,0,0,20,0,0,0,0,0,50.3,0,0,0,0,29.7,0,0,0,Hf20.0Ni50.3Ti29.7,Hf200Ni503Ti297,NiTiHf,0.659314077,7.23578504,11.109,2.5882871,79.4372792,9.16285,10.53,FALSE,3.095,3.051,4.104,4.858,103.123,B19prime,0.906324685,0.938,0.937630446,0.937630446,1.175674881,0.999085714,27,27,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2016.08.065,,,100,0.932,"[2, -2, 5]",compression,9.340715146
0,0,0,0,14.17,0,0,0,0,0,49.61,0,0,0,0,36.22,0,0,0,Hf14.17Ni49.61Ti36.22,Hf1417Ni4961Ti3622,NiTiHf,0.671228663,7.230362263,10.9134,2.418542071,71.747256,9.027555,10,FALSE,3.1146,3.0085,4.0817,4.7856,102.02,B19prime,0.89755,,0.926667,0.926667,1.143616,0.951179697,,,,,,,,,,,,,,,https://doi.org/10.1016/j.intermet.2023.108091,,,100,0.945,"[1, 1, 1]",tension,14.19343721
0,0,0,0,14.17,0,0,0,0,0,49.61,0,0,0,0,36.22,0,0,0,Hf14.17Ni49.61Ti36.22,Hf1417Ni4961Ti3622,NiTiHf,0.671228663,7.230362263,10.9134,2.418542071,71.747256,9.027555,10,FALSE,3.1146,3.0085,4.0817,4.7856,102.02,B19prime,0.89755,,0.926667,0.926667,1.143616,0.951179697,,,,,,,,,,,,,,,https://doi.org/10.1016/j.intermet.2023.108091,,,100,0.945,"[1, 1, 1]",compression,6.006134709
0,0,0,0,14.17,0,0,0,0,0,49.61,0,0,0,0,36.22,0,0,0,Hf14.17Ni49.61Ti36.22,Hf1417Ni4961Ti3622,NiTiHf,0.671228663,7.230362263,10.9134,2.418542071,71.747256,9.027555,10,FALSE,3.1146,3.0085,4.0817,4.7856,102.02,B19prime,0.89755,,0.926667,0.926667,1.143616,0.951179697,,,,,,,,,,,,,,,https://doi.org/10.1016/j.intermet.2023.108091,,,100,0.945,"[0, 1, 1]",tension,8.64734515
0,0,0,0,14.17,0,0,0,0,0,49.61,0,0,0,0,36.22,0,0,0,Hf14.17Ni49.61Ti36.22,Hf1417Ni4961Ti3622,NiTiHf,0.671228663,7.230362263,10.9134,2.418542071,71.747256,9.027555,10,FALSE,3.1146,3.0085,4.0817,4.7856,102.02,B19prime,0.89755,,0.926667,0.926667,1.143616,0.951179697,,,,,,,,,,,,,,,https://doi.org/10.1016/j.intermet.2023.108091,,,100,0.945,"[0, 1, 1]",compression,9.349122526
0,0,0,0,14.17,0,0,0,0,0,49.61,0,0,0,0,36.22,0,0,0,Hf14.17Ni49.61Ti36.22,Hf1417Ni4961Ti3622,NiTiHf,0.671228663,7.230362263,10.9134,2.418542071,71.747256,9.027555,10,FALSE,3.1146,3.0085,4.0817,4.7856,102.02,B19prime,0.89755,,0.926667,0.926667,1.143616,0.951179697,,,,,,,,,,,,,,,https://doi.org/10.1016/j.intermet.2023.108091,,,100,0.945,"[1, 1, 2]",tension,12.55770044
0,0,0,0,14.17,0,0,0,0,0,49.61,0,0,0,0,36.22,0,0,0,Hf14.17Ni49.61Ti36.22,Hf1417Ni4961Ti3622,NiTiHf,0.671228663,7.230362263,10.9134,2.418542071,71.747256,9.027555,10,FALSE,3.1146,3.0085,4.0817,4.7856,102.02,B19prime,0.89755,,0.926667,0.926667,1.143616,0.951179697,,,,,,,,,,,,,,,https://doi.org/10.1016/j.intermet.2023.108091,,,100,0.945,"[1, 1, 2]",compression,10.03110754
0,0,0,0,14.17,0,0,0,0,0,49.61,0,0,0,0,36.22,0,0,0,Hf14.17Ni49.61Ti36.22,Hf1417Ni4961Ti3622,NiTiHf,0.671228663,7.230362263,10.9134,2.418542071,71.747256,9.027555,10,FALSE,3.1146,3.0085,4.0817,4.7856,102.02,B19prime,0.89755,,0.926667,0.926667,1.143616,0.951179697,,,,,,,,,,,,,,,https://doi.org/10.1016/j.intermet.2023.108091,,,100,0.945,"[1, 4, 8]",tension,9.150635687
0,0,0,0,14.17,0,0,0,0,0,49.61,0,0,0,0,36.22,0,0,0,Hf14.17Ni49.61Ti36.22,Hf1417Ni4961Ti3622,NiTiHf,0.671228663,7.230362263,10.9134,2.418542071,71.747256,9.027555,10,FALSE,3.1146,3.0085,4.0817,4.7856,102.02,B19prime,0.89755,,0.926667,0.926667,1.143616,0.951179697,,,,,,,,,,,,,,,https://doi.org/10.1016/j.intermet.2023.108091,,,100,0.945,"[1, 4, 8]",compression,9.753326258
0,0,0,0,14.17,0,0,0,0,0,49.61,0,0,0,0,36.22,0,0,0,Hf14.17Ni49.61Ti36.22,Hf1417Ni4961Ti3622,NiTiHf,0.671228663,7.230362263,10.9134,2.418542071,71.747256,9.027555,10,FALSE,3.1146,3.0085,4.0817,4.7856,102.02,B19prime,0.89755,,0.926667,0.926667,1.143616,0.951179697,,,,,,,,,,,,,,,https://doi.org/10.1016/j.intermet.2023.108091,,,100,0.945,"[2, -2, -1]",tension,13.59163307
0,0,0,0,14.17,0,0,0,0,0,49.61,0,0,0,0,36.22,0,0,0,Hf14.17Ni49.61Ti36.22,Hf1417Ni4961Ti3622,NiTiHf,0.671228663,7.230362263,10.9134,2.418542071,71.747256,9.027555,10,FALSE,3.1146,3.0085,4.0817,4.7856,102.02,B19prime,0.89755,,0.926667,0.926667,1.143616,0.951179697,,,,,,,,,,,,,,,https://doi.org/10.1016/j.intermet.2023.108091,,,100,0.945,"[2, -2, -1]",compression,8.297750507
0,0,0,0,14.17,0,0,0,0,0,49.61,0,0,0,0,36.22,0,0,0,Hf14.17Ni49.61Ti36.22,Hf1417Ni4961Ti3622,NiTiHf,0.671228663,7.230362263,10.9134,2.418542071,71.747256,9.027555,10,FALSE,3.1146,3.0085,4.0817,4.7856,102.02,B19prime,0.89755,,0.926667,0.926667,1.143616,0.951179697,,,,,,,,,,,,,,,https://doi.org/10.1016/j.intermet.2023.108091,,,100,0.945,"[8, -8, -1]",tension,10.3105839
0,0,0,0,14.17,0,0,0,0,0,49.61,0,0,0,0,36.22,0,0,0,Hf14.17Ni49.61Ti36.22,Hf1417Ni4961Ti3622,NiTiHf,0.671228663,7.230362263,10.9134,2.418542071,71.747256,9.027555,10,FALSE,3.1146,3.0085,4.0817,4.7856,102.02,B19prime,0.89755,,0.926667,0.926667,1.143616,0.951179697,,,,,,,,,,,,,,,https://doi.org/10.1016/j.intermet.2023.108091,,,100,0.945,"[8, -8, -1]",compression,9.307758087
0,0,0,0,14.17,0,0,0,0,0,49.61,0,0,0,0,36.22,0,0,0,Hf14.17Ni49.61Ti36.22,Hf1417Ni4961Ti3622,NiTiHf,0.671228663,7.230362263,10.9134,2.418542071,71.747256,9.027555,10,FALSE,3.1146,3.0085,4.0817,4.7856,102.02,B19prime,0.89755,,0.926667,0.926667,1.143616,0.951179697,,,,,,,,,,,,,,,https://doi.org/10.1016/j.intermet.2023.108091,,,100,0.945,"[4, -4, 1]",tension,11.7075045
0,0,0,0,14.17,0,0,0,0,0,49.61,0,0,0,0,36.22,0,0,0,Hf14.17Ni49.61Ti36.22,Hf1417Ni4961Ti3622,NiTiHf,0.671228663,7.230362263,10.9134,2.418542071,71.747256,9.027555,10,FALSE,3.1146,3.0085,4.0817,4.7856,102.02,B19prime,0.89755,,0.926667,0.926667,1.143616,0.951179697,,,,,,,,,,,,,,,https://doi.org/10.1016/j.intermet.2023.108091,,,100,0.945,"[4, -4, 1]",compression,9.103277396
0,0,0,0,14.17,0,0,0,0,0,49.61,0,0,0,0,36.22,0,0,0,Hf14.17Ni49.61Ti36.22,Hf1417Ni4961Ti3622,NiTiHf,0.671228663,7.230362263,10.9134,2.418542071,71.747256,9.027555,10,FALSE,3.1146,3.0085,4.0817,4.7856,102.02,B19prime,0.89755,,0.926667,0.926667,1.143616,0.951179697,,,,,,,,,,,,,,,https://doi.org/10.1016/j.intermet.2023.108091,,,100,0.945,"[3, -3, 2]",tension,14.194296
